"year","month","day","ge","ibm","mobil","crsp"
1998,9,30,-0.03997,-0.022349,-0.024096,-0.025379
1998,10,1,-0.050275,-0.024319,-0.01893,-0.032648
1998,10,2,-0.002481,-0.004487,0.030201,0.013407
1998,10,5,-0.031509,-0.036555,0.039902,-0.019417
1998,10,6,0.010274,-0.008316,-0.007048,-0.005011
1998,10,7,0.016949,0.012579,0.020505,-0.016968
1998,10,8,-0.045833,0.022774,-0.02473,-0.017221
1998,10,9,0.0131,0.03087,-0.006339,0.026225
1998,10,12,0.021552,0.027982,0.005582,0.01669
1998,10,13,0.027848,-0.020535,0,-0.006224
1998,10,14,0.019704,0.01804,-0.009516,0.013475
1998,10,15,0.056361,0.045977,0.02482,0.040631
1998,10,16,0.022104,-0.004121,-0.008594,0.010543
1998,10,19,-0.00522,0.025287,-0.031521,0.0083
1998,10,20,-0.013493,-0.010762,0.01546,0.003277
1998,10,21,0.019757,0.034905,0.002404,0.005524
1998,10,22,0.031297,-0.006132,-0.038369,0.00867
1998,10,23,0.000723,-0.001763,-0.015794,-0.00602
1998,10,26,-0.007942,0.010596,0.011824,0.004414
1998,10,27,-0.004367,0.009174,-0.016694,-0.004377
1998,10,28,-0.006579,0.012554,-0.010187,0.002633
1998,10,29,0.022075,0.017529,0.027444,0.015567
1998,10,30,0.007919,-0.001681,0.010851,0.012618
1998,11,2,-0.001429,-0.000842,0.019818,0.014275
1998,11,3,0.012876,-0.00674,-0.006478,-0.000877
1998,11,4,0.002825,0.003393,-0.02771,0.009018
1998,11,5,0.023239,0.007608,-0.003252,0.012241
1998,11,6,-0.004818,0.007768,0.010169,0.006628
1998,11,9,-0.017981,0.009587,-0.018456,-0.008276
1998,11,10,0.003521,0.030553,-0.017094,-0.001723
1998,11,11,-0.021053,0.007212,-0.00087,-0.006404
1998,11,12,-0.006452,0.004773,0.025239,-0.002665
1998,11,13,0.018038,-0.002771,-0.002547,0.005275
1998,11,16,0.025514,0.012306,-0.011064,0.00745
1998,11,17,-0.004838,-0.008627,-0.009466,0.003168
1998,11,18,0.019444,0.006329,0.023458,0.005071
1998,11,19,0.008856,-0.002752,-0.001698,0.006998
1998,11,20,0.00135,0.009854,0.02381,0.008284
1998,11,23,0.020904,0.040203,0.012458,0.019774
1998,11,24,-0.003963,-0.00788,-0.016407,-0.004526
1998,11,25,-0.011273,0.009077,0.045872,0.003934
1998,11,27,-0.00939,0.01949,0.097289,0.005539
1998,11,30,-0.020988,-0.028676,0,-0.022482
1998,12,1,0.008299,0.028766,-0.026163,0.008137
1998,12,2,-0.002058,-0.014349,0.005224,-0.002503
1998,12,3,-0.031615,-0.023516,0.003712,-0.015556
1998,12,4,0.023421,0.004587,0.017751,0.019794
1998,12,7,0.007628,0.017884,0.015988,0.008805
1998,12,8,-0.004129,0.005981,0.006438,-0.004043
1998,12,9,-0.004838,0.007432,0.003554,0.001402
1998,12,10,-0.017361,-0.02619,0,-0.015114
1998,12,11,0.007067,0.018182,0.007082,-0.000529
1998,12,14,-0.025263,-0.030506,0.005626,-0.020515
1998,12,15,0.072714,0.013047,-0.01049,0.016221
1998,12,16,-0.012081,-0.003788,0.013428,-0.000438
1998,12,17,0.025136,0.010266,-0.004881,0.01473
1998,12,18,0.02717,0.03312,0.016118,0.006657
1998,12,21,0.015484,0.028051,-0.007586,0.013445
1998,12,22,0.006989,0.03331,-0.011119,6e-06
1998,12,23,0.023344,0.015089,0.004919,0.019157
1998,12,24,-0.004316,0.015878,-0.006993,-0.000202
1998,12,28,0.00743,0.006984,-0.007746,0.001615
1998,12,29,0.018808,-0.011229,0.018453,0.011373
1998,12,30,-0.00908,-0.002004,-0.018815,-0.00496
1998,12,31,-0.003054,-0.012718,-0.009943,0.004976
